,start MTU (UTC),end MTU (UTC),Day-ahead Price [EUR/MWh] BZN|NO1,Day-ahead Price [EUR/MWh] BZN|NO2,Day-ahead Price [EUR/MWh] BZN|NO3,Day-ahead Price [EUR/MWh] BZN|NO5,Day-ahead Price [EUR/MWh] BZN|SE3,Actual Total Load [MW] - BZN|NO1,Actual Total Load [MW] - BZN|NO2,Actual Total Load [MW] - BZN|NO3,Actual Total Load [MW] - BZN|NO5,Actual Total Load [MW] - BZN|SE3,Biomass - BZN|NO1,Fossil Gas - BZN|NO1,Hydro Run-of-river and poundage - BZN|NO1,Hydro Water Reservoir - BZN|NO1,Waste - BZN|NO1,Wind Onshore - BZN|NO1,Fossil Gas - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO2,Hydro Run-of-river and poundage - BZN|NO2,Hydro Water Reservoir - BZN|NO2,Waste - BZN|NO2,Wind Onshore - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO3,Hydro Run-of-river and poundage - BZN|NO3,Hydro Water Reservoir - BZN|NO3,Other - BZN|NO3,Other renewable - BZN|NO3,Waste - BZN|NO3,Wind Onshore - BZN|NO3,Fossil Gas - BZN|NO5,Hydro Pumped Storage Aggregated- BZN|NO5,Hydro Run-of-river and poundage - BZN|NO5,Hydro Water Reservoir - BZN|NO5,Waste - BZN|NO5,Fossil Gas - BZN|SE3,Hydro Water Reservoir - BZN|SE3,Nuclear - BZN|SE3,Other - BZN|SE3,Solar - BZN|SE3,Wind Onshore - BZN|SE3,CBF BZN|NO2 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO2 [MW],CBF BZN|NO3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO3 [MW],CBF BZN|NO5 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO5 [MW],CBF BZN|SE3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|SE3 [MW],Stored Energy Value [MWh] - BZN|NO1,Stored Energy Value [MWh] - BZN|NO2,Stored Energy Value [MWh] - BZN|NO3,Stored Energy Value [MWh] - BZN|NO5,Stored Energy Value [MWh] - BZN|SE3
5103,2022-01-08 15:00:00,2022-01-08 16:00:00,225.07,329.97,1.75,225.07,225.07,2658,3531,2822,1753,7964,0,0,1197,446,4,66,0,1,286,1575,5,559,19,703,2178,0,13,4,299,0,0,190,3298,22,0.0,570.0,6162.0,287.0,138.0,591.0,0,1757,437,0,1522,0,730,0,2793820.3038486345,15865088.157820355,5404332.183475074,7899387.9513302045,1490886.8675235675
5104,2022-01-08 16:00:00,2022-01-08 17:00:00,223.29,420.83,1.76,223.29,223.29,2613,3507,2866,1757,7826,0,0,1199,459,4,65,0,1,288,2304,5,451,19,709,2173,0,12,5,238,0,0,195,3530,24,0.0,564.0,6166.0,259.0,80.0,555.0,0,1756,414,0,1691,0,526,0,2792640.730086686,15861866.29973991,5405062.91854456,7897548.056602587,1490384.5012139953
5105,2022-01-08 17:00:00,2022-01-08 18:00:00,221.05,443.29,1.79,221.05,221.05,2577,3474,2835,1748,7684,0,0,1194,437,4,66,0,1,286,3138,5,349,18,710,2201,0,14,6,188,0,0,162,3355,22,0.0,534.0,6166.0,246.0,30.0,535.0,0,1545,399,0,1594,0,417,0,2791460.63923071,15858628.083990248,5405786.487657864,7895701.728953091,1489883.3489918679
5106,2022-01-08 18:00:00,2022-01-08 19:00:00,220.95,450.89,1.98,220.95,48.18,2557,3528,2849,1738,7561,0,0,1195,425,3,46,0,1,302,3150,5,257,19,703,2299,0,15,6,130,0,0,156,3409,23,0.0,407.0,6177.0,244.0,5.0,575.0,0,1673,410,0,1642,0,485,0,2790280.0148663083,15855373.35633342,5406502.712441523,7893848.867724235,1489383.420044831
5107,2022-01-08 19:00:00,2022-01-08 20:00:00,220.96,444.74,2.11,220.96,13.77,2510,3556,2840,1733,7452,0,0,1202,419,3,45,0,1,316,3103,5,166,19,701,2336,0,12,6,124,0,0,156,3292,22,0.0,340.0,6193.0,215.0,0.0,684.0,0,1430,391,0,1586,0,286,0,2789098.840579084,15852101.962531468,5407211.414522068,7891989.372258535,1488884.7235605305
5108,2022-01-08 20:00:00,2022-01-08 21:00:00,220.83,441.71,1.99,220.83,11.02,2457,3555,2835,1732,7179,0,0,1203,332,4,61,0,1,316,2829,5,88,19,692,2312,0,12,6,112,0,0,147,3311,22,0.0,326.0,6206.0,207.0,0.0,762.0,0,1596,416,0,1589,0,492,0,2787917.099954641,15848813.748346446,5407912.415526036,7890123.141898511,1488387.2687266134
5109,2022-01-08 21:00:00,2022-01-08 22:00:00,219.48,415.47,1.93,219.48,8.23,2288,3391,2808,1682,6662,0,0,1203,238,4,71,0,1,314,2484,6,45,18,685,2187,0,11,6,106,0,0,134,3003,20,0.0,330.0,6215.0,206.0,0.0,822.0,0,1761,424,0,1346,0,817,0,2786734.7765785833,15845508.559540404,5408605.537079963,7888250.075986681,1487891.0647307253
5110,2022-01-08 22:00:00,2022-01-08 23:00:00,251.01,427.31,2.05,251.01,5.33,2118,3258,2691,1646,6475,0,0,1192,164,4,70,0,1,315,2289,6,70,29,675,2160,0,11,4,145,1,0,140,3075,20,0.0,334.0,6217.0,176.0,0.0,861.0,0,1966,444,0,1440,0,823,0,2785551.854036514,15842186.241875391,5409290.600810383,7886370.073865562,1487396.120760513
5111,2022-01-08 23:00:00,2022-02-08 00:00:00,232.83,378.01,2.0,232.83,5.32,1989,2862,2585,1584,6388,0,0,1179,101,7,69,0,1,311,1964,8,121,29,665,2073,0,12,4,206,3,0,145,2846,17,0.0,337.0,6220.0,176.0,0.0,843.0,0,1799,429,0,1321,0,746,0,2784368.315914036,15838846.641113453,5409967.428343831,7884483.034877671,1486902.4460036221
5112,2022-02-08 00:00:00,2022-02-08 01:00:00,229.93,370.25,1.97,229.93,4.9,1894,3078,2591,1513,6246,0,0,1186,101,7,94,0,1,303,1923,10,182,29,662,2079,0,12,6,211,1,0,145,2061,18,0.0,335.0,6223.0,177.0,0.0,773.0,0,2003,472,0,902,0,1228,0,1957647.8337009337,13739078.254192935,4556662.988997408,6319593.622977275,1192662.5430726712
5113,2022-02-08 01:00:00,2022-02-08 02:00:00,229.27,348.74,1.96,229.27,4.68,1888,3027,2608,1528,6248,0,0,1187,94,7,73,0,1,295,1744,10,289,29,655,2038,0,12,6,335,0,0,133,1686,17,0.0,334.0,6225.0,178.0,0.0,765.0,0,1937,468,0,673,0,1394,0,1956692.9349519925,13736959.060291681,4554690.996959847,6317540.8984121345,1192413.8022109226
5114,2022-02-08 02:00:00,2022-02-08 03:00:00,229.03,341.76,1.96,229.03,4.54,1903,3038,2613,1533,6002,0,0,1188,100,6,56,0,1,291,1749,10,381,29,650,1969,0,11,6,215,0,0,123,1719,17,0.0,335.0,6227.0,176.0,0.0,689.0,0,1914,458,0,686,0,1379,0,1955738.326269701,13734844.1586303,4552715.983158888,6315487.397406111,1192166.1150052256
5115,2022-02-08 03:00:00,2022-02-08 04:00:00,231.71,380.85,1.97,231.71,4.95,1940,3093,2624,1637,6071,0,0,1188,107,6,49,0,1,285,2113,10,524,28,656,2112,0,13,6,237,0,0,126,2033,22,0.0,336.0,6225.0,179.0,4.0,608.0,0,1829,471,0,864,0,1114,0,1954783.9851587822,13732733.412906285,4550737.968136263,6313433.045391548,1191919.4615668477
5116,2022-02-08 04:00:00,2022-02-08 05:00:00,250.02,389.39,2.07,250.02,7.16,2136,3213,2716,1718,6691,0,0,1183,162,6,43,0,1,286,2230,10,715,27,656,2156,0,12,6,250,3,0,169,2940,22,0.0,336.0,6220.0,186.0,20.0,488.0,0,1573,429,0,1446,0,474,0,1953829.8891239597,13730626.686817111,4548756.972433704,6311377.767800788,1191673.8220070542
5117,2022-02-08 05:00:00,2022-02-08 06:00:00,238.81,399.09,2.99,238.81,12.0,2402,3291,2841,1750,7265,0,0,1196,284,6,26,0,1,292,2228,10,846,30,659,2268,0,13,6,291,3,0,181,3350,18,0.0,392.0,6217.0,202.0,73.0,322.0,0,1543,425,0,1761,0,281,0,1952876.0156699563,13728523.844060272,4546773.016592945,6309321.490066173,1191429.1764371118
5118,2022-02-08 06:00:00,2022-02-08 07:00:00,265.01,388.32,2.1,265.01,170.09,2579,3468,2919,1812,7611,0,0,1198,431,3,17,0,1,310,2192,10,956,36,659,2185,0,14,6,290,0,0,182,3451,21,0.0,500.0,6214.0,243.0,136.0,195.0,0,1490,381,0,1718,0,343,0,1951922.3423014956,13726424.748333242,4544786.1211557165,6307264.137620042,1191185.5049682863
5119,2022-02-08 07:00:00,2022-02-08 08:00:00,273.92,339.84,2.09,273.92,273.92,2664,3572,2913,1832,7700,0,0,1193,499,4,7,0,1,314,1775,10,1027,34,665,2153,0,25,6,329,0,0,172,3563,18,0.0,545.0,6210.0,263.0,213.0,173.0,0,1511,359,0,1767,0,383,0,1950968.8465233,13724329.263333507,4542796.30666375,6305205.635894738,1190942.7877118434
5120,2022-02-08 08:00:00,2022-02-08 09:00:00,270.01,290.41,2.06,270.01,270.01,2739,3693,2826,1845,7757,0,0,1188,250,4,9,0,1,287,1363,10,1062,34,662,2188,0,25,6,420,0,33,163,3501,19,0.0,553.0,6207.0,272.0,270.0,186.0,0,1513,455,0,1756,0,603,0,1950015.505840093,13722237.25275855,4540803.593658777,6303145.910322605,1190701.00477905
5121,2022-02-08 09:00:00,2022-02-08 10:00:00,243.18,296.04,2.02,243.18,243.03,2735,3767,2759,1865,7750,0,0,1179,102,3,17,0,1,280,1017,9,1038,34,661,2141,0,25,6,558,0,5,161,2884,17,0.0,555.0,6208.0,258.0,298.0,244.0,0,965,460,0,1362,0,584,0,1949062.2977565974,13720148.580305852,4538808.00268253,6301084.886335979,1190460.136281171
5122,2022-02-08 10:00:00,2022-02-08 11:00:00,227.59,227.59,1.97,227.59,164.5,2748,3738,2764,1872,7768,0,0,1182,107,3,27,0,1,268,767,5,1023,34,663,2166,0,25,6,610,0,0,152,2389,17,0.0,524.0,6209.0,245.0,300.0,301.0,0,1092,487,0,1068,0,971,0,1948109.199777537,13718063.109672904,4536809.554276744,6299022.489367207,1190220.1623294742
5123,2022-02-08 11:00:00,2022-02-08 12:00:00,218.11,218.11,1.9,218.11,30.34,2746,3713,2836,1861,7795,0,0,1174,100,3,60,0,1,285,671,10,1000,34,665,2118,0,25,6,670,0,0,170,2116,17,0.0,440.0,6215.0,241.0,281.0,383.0,0,1064,491,0,894,0,1095,0,1947156.189407634,13715980.704557179,4534808.268983148,6296958.644848628,1189981.0630352246
5124,2022-02-08 12:00:00,2022-02-08 13:00:00,192.24,192.24,1.81,192.24,15.61,2760,3849,2705,1825,7767,0,0,1187,98,3,94,0,1,298,676,10,832,34,668,2007,0,25,6,831,0,0,181,1691,17,0.0,393.0,6222.0,235.0,259.0,467.0,0,988,519,0,603,0,1249,0,1946203.2441516125,13713901.228656167,4532804.167343473,6294893.278212584,1189742.8185096884
5125,2022-02-08 13:00:00,2022-02-08 14:00:00,198.15,198.15,1.63,198.15,16.09,2766,4024,2752,1842,7717,0,0,1184,100,3,122,0,1,317,695,10,547,34,673,1944,0,25,6,896,1,0,209,1917,21,0.0,377.0,6224.0,230.0,216.0,551.0,0,1263,549,0,771,0,1317,0,1945250.3415141948,13711824.545667348,4530797.269899454,6292826.314891415,1189505.408864132
5126,2022-02-08 14:00:00,2022-02-08 15:00:00,222.08,222.08,1.56,222.08,16.08,2809,3953,2858,1802,7673,0,0,1176,98,4,155,0,1,329,858,10,408,30,673,1932,0,25,5,922,3,0,275,2327,17,0.0,366.0,6221.0,216.0,153.0,649.0,0,1136,547,0,1113,0,850,0,1944297.4590001043,13709750.51928821,4528787.597192822,6290757.680317466,1189268.8142098214
5127,2022-02-08 15:00:00,2022-02-08 16:00:00,232.79,232.79,1.51,232.79,31.14,2803,3824,2633,1801,7765,0,0,1161,96,4,187,0,1,332,1137,10,402,30,691,1906,0,25,5,1083,4,0,326,2793,16,0.0,360.0,6216.0,210.0,95.0,764.0,0,976,542,0,1555,0,209,0,1943344.5741140645,13707679.013216233,4526775.169765308,6288687.299923076,1189033.0146580227
5128,2022-02-08 16:00:00,2022-02-08 17:00:00,250.08,299.98,1.49,250.08,146.29,2755,3541,2689,1809,7629,0,0,1179,96,3,223,0,1,337,1202,8,529,29,695,1853,0,24,6,1162,3,0,360,2878,17,0.0,380.0,6195.0,205.0,45.0,854.0,0,936,498,0,1659,0,48,0,1942391.664360798,13705609.891148899,4524760.008158646,6286615.099140589,1188797.9903200022
5129,2022-02-08 17:00:00,2022-02-08 18:00:00,238.88,349.89,1.49,238.88,17.79,2717,3477,2811,1796,7687,0,0,1183,99,4,226,0,1,335,1343,5,563,25,700,1835,0,22,5,1128,3,0,362,2740,17,0.0,362.0,6178.0,203.0,11.0,1020.0,0,931,467,0,1559,0,108,0,1941438.707245028,13703543.016783692,4522742.132914565,6284541.003402344,1188563.721307026
5130,2022-02-08 18:00:00,2022-02-08 19:00:00,235.81,369.79,1.49,235.81,13.79,2645,3579,2845,1776,7468,0,0,1179,101,3,210,0,1,340,1336,5,437,0,707,1800,0,18,5,994,4,0,376,2507,17,0.0,331.0,6175.0,174.0,3.0,1157.0,0,1294,476,0,1381,0,585,0,1940485.6802714777,13701478.2538181,4520721.564574801,6282464.938140683,1188330.1877303598
5131,2022-02-08 19:00:00,2022-02-08 20:00:00,237.09,349.5,1.49,237.09,10.45,2600,3494,2823,1736,7233,0,0,1176,100,4,231,0,1,353,1323,5,438,0,722,1754,0,17,4,638,4,0,370,2176,16,0.0,312.0,6175.0,168.0,0.0,1338.0,0,1341,444,0,1087,0,897,0,1939532.5609448699,13699415.465949593,4518698.323681082,6280386.828787948,1188097.3697012698
5132,2022-02-08 20:00:00,2022-02-08 21:00:00,232.87,349.16,1.5,232.87,6.42,2538,3444,2812,1707,7124,0,0,1173,99,4,222,0,1,348,1284,5,411,0,722,1691,0,16,5,567,4,0,375,2133,16,0.0,295.0,6092.0,169.0,0.0,1511.0,0,1596,439,0,1054,0,1142,0,1938579.3267699282,13697354.516875666,4516672.430775141,6278306.600776481,1187865.2473310225
5133,2022-02-08 21:00:00,2022-02-08 22:00:00,228.03,283.02,1.5,228.03,2.42,2422,3400,2774,1692,6802,0,0,1177,101,3,202,0,1,351,1226,5,415,0,726,1781,0,16,3,601,4,0,384,2310,16,0.0,297.0,5874.0,177.0,0.0,1603.0,0,2396,534,0,1168,0,1618,0,1937625.9552513757,13695295.270293804,4514643.906398714,6276224.179538623,1187633.800730884
5134,2022-02-08 22:00:00,2022-02-08 23:00:00,248.12,254.86,1.53,248.12,1.53,2200,3264,2470,1621,6667,0,0,1178,105,4,171,0,1,345,816,5,425,0,743,1635,0,15,4,478,2,0,385,2458,22,0.0,300.0,5686.0,151.0,0.0,1641.0,0,2240,453,0,1212,0,1330,0,1936672.423893936,13693237.58990149,4512612.77109353,6274139.49050672,1187403.0100121207
5135,2022-02-08 23:00:00,2022-03-08 00:00:00,248.01,255.42,1.48,248.01,1.48,2066,3183,2555,1588,6405,0,0,1172,105,4,163,0,1,346,800,5,432,24,752,1751,0,15,3,609,4,0,382,2019,17,0.0,300.0,5708.0,150.0,0.0,1614.0,0,2195,498,0,991,0,1349,0,1935718.7102023305,13691181.339396195,4510579.04540132,6272052.459113105,1187172.8552859973
5136,2022-03-08 00:00:00,2022-03-08 01:00:00,248.0,255.41,1.48,248.0,1.48,1992,3156,2519,1590,6184,0,0,1168,102,3,161,0,1,349,748,5,420,35,750,1781,0,13,3,585,4,0,380,1861,17,0.0,299.0,5730.0,149.0,0.0,1509.0,0,2044,493,0,894,0,1243,0,1103978.9536967431,10506380.922875114,3317834.903455488,4130104.41440001,950864.8638647096
5137,2022-03-08 01:00:00,2022-03-08 02:00:00,246.21,253.57,1.5,246.21,1.5,1925,3148,2519,1538,6150,0,0,1173,103,4,178,0,1,353,673,5,405,2,742,1738,0,12,3,565,4,0,363,1675,17,0.0,294.0,5748.0,149.0,0.0,1453.0,0,2172,479,0,843,0,1359,0,1102870.341610433,10499853.250329033,3316073.3394141467,4127165.0828771545,950459.912736909
5138,2022-03-08 02:00:00,2022-03-08 03:00:00,241.74,248.96,1.56,241.74,1.73,1925,3131,2432,1567,6174,0,0,1174,198,3,147,0,1,354,567,5,488,0,737,1721,0,14,4,684,4,0,358,1675,17,0.0,294.0,5753.0,147.0,0.0,1450.0,0,2103,476,0,855,0,1183,0,1101762.5748537818,10493319.497976243,3314313.303013674,4124225.254370375,950056.3816750257
5139,2022-03-08 03:00:00,2022-03-08 04:00:00,240.55,240.55,1.54,240.55,2.64,1951,3178,2291,1583,6199,0,0,1165,163,3,148,0,1,350,457,5,609,0,738,1623,0,13,5,863,4,0,358,1765,19,0.0,294.0,5759.0,149.0,1.0,1356.0,0,2171,503,0,878,0,1262,0,1100655.6527737277,10486779.812196197,3312554.80101656,4121284.94405276,949654.2744292615
5140,2022-03-08 04:00:00,2022-03-08 05:00:00,241.03,241.03,1.55,241.03,4.72,2115,3301,2326,1677,6669,0,0,1173,185,3,172,0,1,353,559,5,690,3,743,1543,0,14,6,995,4,0,373,2382,21,0.0,299.0,5759.0,161.0,9.0,1274.0,0,2188,519,0,1250,0,1036,0,1099549.5747172078,10480234.33936833,3310797.8401852935,4118344.1670973944,949253.5947498179
5141,2022-03-08 05:00:00,2022-03-08 06:00:00,239.27,239.27,1.55,239.27,9.03,2380,3507,2515,1716,7342,0,0,1182,296,3,188,0,1,355,754,5,682,31,747,1517,0,12,5,947,4,0,390,2461,20,0.0,363.0,5754.0,170.0,30.0,1216.0,0,1558,463,0,1236,0,615,0,1098444.3400311603,10473683.225872096,3309042.4272823664,4115402.938677368,948854.3463868974
5142,2022-03-08 06:00:00,2022-03-08 07:00:00,275.97,282.61,1.58,275.97,11.75,2605,3529,2863,1764,7749,0,0,1185,349,3,175,0,1,360,1040,5,664,31,756,1491,0,12,6,598,2,0,419,2785,23,0.0,399.0,5753.0,180.0,62.0,1170.0,0,1500,303,0,1451,0,627,0,1097339.9480625226,10467126.61808693,3307288.5690702656,4112461.273965765,948456.5330907006
5143,2022-03-08 07:00:00,2022-03-08 08:00:00,268.78,286.07,1.81,268.78,11.63,2690,3502,2972,1804,8024,0,0,1186,353,3,184,0,1,370,1045,5,699,36,763,1605,0,13,6,429,1,0,418,2749,23,0.0,407.0,5752.0,190.0,113.0,1218.0,0,1382,298,0,1421,0,628,0,1096236.3981582318,10460564.66239228,3305536.2723114816,4109519.188135673,948060.1586114296
5144,2022-03-08 08:00:00,2022-03-08 09:00:00,235.75,243.43,1.92,235.75,9.9,2776,3505,2847,1782,8141,0,0,1182,278,3,202,0,1,370,785,5,725,36,769,1836,0,14,6,404,0,0,427,2440,21,0.0,385.0,5754.0,199.0,164.0,1300.0,0,1565,325,0,1236,0,1108,0,1095133.6896652256,10453997.505167587,3303785.5437685037,4106576.696360179,947665.2266992859
5145,2022-03-08 09:00:00,2022-03-08 10:00:00,184.86,184.86,1.92,184.86,7.73,2799,3560,2673,1779,8110,0,0,1154,148,3,211,0,1,373,649,6,643,35,772,1632,0,22,6,513,0,0,415,1815,18,0.0,367.0,5754.0,206.0,196.0,1410.0,0,1486,334,0,835,0,1593,0,1094031.8219304418,10447425.292792298,3302036.39020382,4103633.813812368,947271.7411044715
5146,2022-03-08 10:00:00,2022-03-08 11:00:00,208.85,208.85,1.88,208.85,4.89,2857,3604,2491,1818,8141,0,0,1174,167,3,201,0,1,373,581,6,548,36,774,1553,0,25,6,670,0,0,418,1865,18,0.0,346.0,5762.0,234.0,213.0,1577.0,0,1725,443,0,774,0,1780,0,1092930.7943008184,10440848.171645852,3300288.8183799223,4100690.555665329,946879.7055771879
5147,2022-03-08 11:00:00,2022-03-08 12:00:00,184.59,184.59,1.87,184.59,3.63,2835,3440,2345,1833,8095,0,0,1180,170,3,212,0,1,377,558,10,579,36,783,1589,0,25,6,854,0,0,399,1899,20,0.0,329.0,5773.0,221.0,212.0,1740.0,0,1654,523,0,772,0,1616,0,1091830.6061232924,10434266.288107699,3298542.835059298,4097746.937092148,946489.1238676367
5148,2022-03-08 12:00:00,2022-03-08 13:00:00,222.01,222.01,1.87,222.01,2.97,2798,3553,2805,1836,8022,0,0,1186,113,3,210,0,1,377,595,10,496,36,803,1583,0,9,6,674,0,0,434,2070,22,0.0,322.0,5774.0,214.0,199.0,1804.0,0,1501,479,0,827,0,1480,0,1090731.2567448015,10427679.788557282,3296798.4470044374,4094802.973265911,946099.9997260193
5149,2022-03-08 13:00:00,2022-03-08 14:00:00,236.38,266.82,1.88,236.38,2.75,2804,3730,3178,2074,8068,0,0,1185,111,3,204,0,1,365,743,10,540,37,815,1886,0,11,4,410,1,0,451,2499,21,0.0,319.0,5766.0,209.0,177.0,1865.0,0,1883,527,0,1167,0,1481,0,1089632.7455122836,10421088.819374038,3295055.66097783,4091858.6793597043,945712.3369025378
5150,2022-03-08 14:00:00,2022-03-08 15:00:00,236.87,313.13,1.94,236.87,2.87,2763,3611,2800,1373,8095,0,0,1181,108,3,212,0,1,363,952,9,649,36,818,1723,0,11,6,549,3,0,446,2676,18,0.0,319.0,5772.0,198.0,137.0,1893.0,0,1597,492,0,1321,0,1064,0,1088535.071772676,10414493.526937418,3293314.4837419665,4088914.0705466177,945326.1391473936
5151,2022-03-08 15:00:00,2022-03-08 16:00:00,237.98,294.91,1.9,237.98,3.0,2707,3743,2675,1746,8300,0,0,1190,177,3,190,0,1,373,1406,6,593,36,807,1617,0,12,6,656,4,0,450,2842,24,0.0,321.0,5788.0,181.0,98.0,1888.0,0,1458,489,0,1479,0,640,0,1087438.2348729162,10407894.057626862,3291574.922059334,4085969.1619997337,944941.4102107887
5152,2022-03-08 16:00:00,2022-03-08 17:00:00,239.25,379.28,1.88,239.25,3.93,2650,3726,2760,1766,8178,0,0,1192,178,4,186,0,1,394,2312,4,497,31,807,1711,0,12,6,619,3,0,454,3028,23,0.0,321.0,5795.0,167.0,56.0,1766.0,0,1799,525,0,1679,0,691,0,1086342.2341599425,10401290.557821818,3289836.982692423,4083023.968892142,944558.1538429244
5153,2022-03-08 17:00:00,2022-03-08 18:00:00,238.77,399.05,1.84,238.77,4.4,2667,3872,2853,1759,8007,0,0,1191,463,3,191,0,93,386,3221,4,410,20,803,1589,0,12,6,493,3,0,453,3033,20,0.0,319.0,5796.0,157.0,19.0,1684.0,0,1897,413,0,1664,0,602,0,1085247.0689806915,10394683.173901724,3288100.6724037225,4080078.506396929,944176.3737940025
5154,2022-03-08 18:00:00,2022-03-08 19:00:00,238.61,439.9,1.81,238.61,3.96,2580,3532,2790,1894,7765,0,0,1193,222,3,213,0,259,413,4013,5,430,0,811,1565,0,12,6,464,4,0,451,2935,20,0.0,307.0,5797.0,146.0,3.0,1593.0,0,1319,383,0,1579,0,279,0,1084152.7386821015,10388072.052246029,3286365.9979557227,4077132.7896871804,943796.0738142246
5155,2022-03-08 19:00:00,2022-03-08 20:00:00,243.95,447.07,1.73,243.95,3.65,2451,3395,2678,1687,7596,0,0,1190,109,3,222,0,281,415,4208,5,389,0,805,1501,0,19,4,455,4,0,443,2950,17,0.0,305.0,5796.0,143.0,0.0,1554.0,0,1259,382,0,1568,0,276,0,1083059.2426111097,10381457.339234173,3284632.966110911,4074186.833935982,943417.2576537923
5156,2022-03-08 20:00:00,2022-03-08 21:00:00,242.68,447.43,1.7,242.68,3.04,2427,3327,2653,1724,7242,0,0,1188,109,3,216,0,8,417,3942,5,369,0,802,1456,0,12,5,482,4,0,445,2924,17,0.0,304.0,5796.0,141.0,0.0,1550.0,0,1770,430,0,1560,0,733,0,1081966.5801146538,10374839.181245599,3282901.5836317795,4071240.654316422,943039.9290629072
5157,2022-03-08 21:00:00,2022-03-08 22:00:00,238.96,421.48,1.68,238.96,1.89,2266,3261,2512,1654,6915,0,0,1187,108,3,209,0,1,415,3327,5,338,0,811,1430,0,13,2,573,4,0,439,2593,17,0.0,304.0,5799.0,141.0,0.0,1566.0,0,1913,453,0,1347,0,916,0,1080874.7505396716,10368217.724659758,3281171.857280817,4068294.266001589,942664.0917917712
5158,2022-03-08 22:00:00,2022-03-08 23:00:00,235.39,431.45,1.51,235.39,1.51,2095,3173,2493,1705,6458,0,0,1176,112,3,203,0,1,391,2706,6,338,0,798,1496,0,12,2,475,3,0,445,2372,17,0.0,304.0,6115.0,138.0,0.0,1526.0,0,2111,418,0,1252,0,1113,0,1079783.7532331012,10361593.115856089,3279443.793820513,4065347.684164568,942289.7495905864
5159,2022-03-08 23:00:00,2022-04-08 00:00:00,232.6,401.42,1.53,232.6,1.53,2011,3132,2572,1507,6240,0,0,1166,104,3,174,0,1,392,2330,9,319,0,796,1528,0,12,1,347,4,0,433,1956,17,0.0,305.0,6166.0,138.0,0.0,1461.0,0,2056,413,0,974,0,1270,0,1078693.5875418787,10354965.501214031,3277717.400013355,4062400.9239784433,941916.9062095532
5160,2022-04-08 00:00:00,2022-04-08 01:00:00,232.04,363.44,1.56,232.04,1.62,1937,3101,2552,1583,6303,0,0,1168,111,3,154,0,1,383,1978,14,333,6,772,1614,0,12,3,215,4,0,435,1889,18,0.0,303.0,6192.0,137.0,0.0,1405.0,0,1899,427,0,867,0,1146,0,509438.57131921616,6840339.47316289,2154063.751063108,2221645.648513426,822237.6644213606
5161,2022-04-08 01:00:00,2022-04-08 02:00:00,231.75,337.69,1.55,231.75,2.1,1876,3034,2603,1556,6277,0,0,1161,105,3,154,0,1,376,1801,14,351,25,803,1755,0,12,2,143,4,0,442,2058,18,0.0,301.0,6192.0,137.0,0.0,1322.0,0,1846,428,0,949,0,981,0,508827.8891425191,6835883.839062516,2152272.889664684,2218974.76067133,822171.301840626
5162,2022-04-08 02:00:00,2022-04-08 03:00:00,231.63,334.59,1.53,231.63,2.47,1896,3054,2579,1546,6132,0,0,1162,102,3,126,0,1,371,1823,13,321,6,798,1665,0,12,3,127,4,0,451,1857,18,0.0,301.0,6213.0,136.0,0.0,1193.0,0,1896,428,0,899,0,1125,0,508222.8570208098,6831447.271829489,2150486.793294623,2216311.1411922392,822109.9217943525
5163,2022-04-08 03:00:00,2022-04-08 04:00:00,232.83,349.88,1.54,232.83,4.16,1918,3065,2516,1553,5996,0,0,1161,120,3,119,0,1,367,1881,11,319,0,792,1630,0,11,4,116,4,0,446,2013,18,0.0,301.0,6213.0,138.0,3.0,1101.0,0,1968,424,0,1011,0,1098,0,507623.56589172,6827030.187731954,2148705.5232203924,2213655.014810381,822053.6216495107
5164,2022-04-08 04:00:00,2022-04-08 05:00:00,236.54,351.27,1.58,236.54,6.1,2072,3226,2545,1644,6498,0,0,1165,111,3,123,0,1,371,2191,10,295,0,791,1676,0,12,6,124,4,0,441,2836,24,0.0,305.0,6206.0,152.0,16.0,1017.0,0,1864,393,0,1568,0,655,0,507030.1066928814,6822633.003038054,2146929.140709458,2211006.606259986,822002.4987730703
5165,2022-04-08 05:00:00,2022-04-08 06:00:00,242.37,349.66,1.61,242.37,16.08,2361,3431,2706,1782,7325,0,0,1171,127,3,104,0,1,383,2387,10,279,0,794,1980,0,12,6,140,4,0,436,3299,24,0.0,357.0,6193.0,165.0,61.0,961.0,0,1751,463,0,1928,0,391,0,506442.5703619259,6818256.134015931,2145157.707029288,2208366.1402752823,821956.6505320017
5166,2022-04-08 06:00:00,2022-04-08 07:00:00,247.47,396.56,1.7,247.47,16.05,2535,3519,2798,1791,7787,0,0,1170,136,3,94,0,1,410,2552,10,300,15,785,2274,0,12,6,123,2,0,451,3649,24,0.0,365.0,6198.0,197.0,125.0,887.0,0,1568,510,0,2112,0,136,0,505861.0478364854,6813899.99693373,2143391.283447349,2205733.841590502,821916.1742932756
